StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,versuchsleitung,bedingung,einwilligung,codeword,sr_know1,sr_know2,test_know1,test_know2,test_know3,test_know4,test_know5,test_know6,test_know7,test_know8,test_know9,test_know10,test_know11,se_test1,se_test2,se_intro2,se1,se2,se3,se4,se5,se6,se7,se8,se9,se10,se11,se12,ac3,VL_kontaktiert,gender,age,ac1,edu,employ,employ_7_TEXT,SHD,SHD_1_TEXT,ExpertiseSMD,ExpertisePrivacyCS,ExperienceAR,sys_trust1,sys_trust2,sys_trust3,sys_trust4,sys_trust5,sys_trust6,sys_trust7,sys_trust8,sys_trust9,sys_trust10,sys_trust11,sys_trust12,symb_trust1,symb_trust2,symb_trust3,symb_trust4,symb_trust5,sa1,sa2,sa3,sa4,sa5,sa6,ac2,anmerkung_nachfrage,anmerkung_nachfrage_2_TEXT,anmerkung_sonstiges,anmerkung_sonstiges_2_TEXT,FL_31_DO,FL_24_DO,FL_26_DO,FL_15_DO,FL_17_DO,PerceivedKnowledge_DO,TestedKnowledge_DO,Self-Efficacy_DO,Demographie_DO,SystemTrust_DO,SymbolTrust_DO,SafetyAttitude_DO
2023-10-26 10:59:25,2023-10-26 11:55:22,0,100,3356,1,2023-10-26 11:55:22,R_UVHBXGV5MIolFsZ,anonymous,DE,1,3,1,LI07CH9,2,2,"1,2,3","3,4",4,1,"1,2,4",1,1,1,"1,3","1,3","3,4",7,3,-99,5,6,6,4,5,5,2,2,2,5,5,7,1,1,2,24,1,7,4,-99,1,Staubsauger,2,3,2,5,6,3,6,5,6,6,7,6,7,4,6,2,3,3,3,2,1,1,2,1,1,1,5,1,-99,1,-99,TestedKnowledge|Self-Efficacy|PerceivedKnowledge,FL_26|Demographie,SymbolTrust|SystemTrust|SafetyAttitude,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know1|test_know4|test_know7|test_know9|test_know11|test_know3|test_know10|test_know2|test_know5|test_know8|test_know6,se_intro1|se_test1|se_test2|se_intro2|se10|se6|se5|se2|se11|se3|se1|se9|se4|se7|se8|ac3|se12,gender|edu|age|ac1|employ|SHD|ExpertisePrivacyCS|ExpertiseSMD|ExperienceAR,sys_trust_intro|sys_trust8|sys_trust4|sys_trust9|sys_trust2|sys_trust5|sys_trust11|sys_trust12|sys_trust3|sys_trust7|sys_trust6|sys_trust1|sys_trust10,sym_trust_into|symb_trust4|symb_trust5|symb_trust2|symb_trust3|symb_trust1,sa_intro|sa3|sa4|sa5|sa6|sa1|ac2|sa2
2023-10-26 11:25:03,2023-10-26 12:12:58,0,100,2874,1,2023-10-26 12:12:59,R_27y9bjBRWVDsbWI,anonymous,DE,1,3,1,EA14EN1,1,1,"1,2,3","3,4",4,"1,3",3,4,2,"1,3",3,"1,4","1,2",7,4,-99,4,6,1,1,2,4,4,5,3,3,5,6,1,1,3,22,1,6,4,-99,2,-99,2,3,2,4,4,2,3,1,5,4,6,5,4,4,5,3,3,4,3,1,1,3,3,1,3,2,5,1,-99,1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SymbolTrust|SystemTrust|SafetyAttitude,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know11|test_know4|test_know5|test_know9|test_know10|test_know3|test_know7|test_know6|test_know2|test_know1|test_know8,se_intro1|se_test1|se_test2|se_intro2|se9|se8|se12|se4|se6|se10|se3|se5|se11|se1|ac3|se2|se7,edu|ac1|employ|age|gender|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust7|sys_trust12|sys_trust4|sys_trust8|sys_trust9|sys_trust2|sys_trust1|sys_trust10|sys_trust6|sys_trust3|sys_trust5|sys_trust11,sym_trust_into|symb_trust3|symb_trust1|symb_trust2|symb_trust4|symb_trust5,sa_intro|sa1|sa2|sa3|sa4|sa6|sa5|ac2
2023-10-26 13:55:17,2023-10-26 15:01:18,0,100,3961,1,2023-10-26 15:01:19,R_3qaijlDeiqEGqgs,anonymous,DE,1,3,1,OS18EN9,2,2,1,"3,4",4,1,"1,2,4",1,"1,4","2,3","1,2,3","1,4","3,4",7,1,-99,5,4,6,4,5,6,4,3,4,7,7,4,1,1,1,24,1,6,4,-99,2,-99,2,3,2,4,3,5,5,2,4,7,5,5,4,5,4,3,3,4,3,3,2,5,3,1,3,2,5,2,"Daten anschauen Aufgabe wurde nicht als erledigt markiert, hat dann überspringen genutzt; kam auch evtl. noch einmal vor",1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SymbolTrust|SystemTrust|SafetyAttitude,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know2|test_know8|test_know10|test_know11|test_know4|test_know6|test_know1|test_know7|test_know5|test_know3|test_know9,se_intro1|se_test1|se_test2|se_intro2|se7|se6|se1|ac3|se10|se3|se12|se9|se11|se2|se4|se5|se8,employ|age|gender|ac1|edu|SHD|ExpertisePrivacyCS|ExpertiseSMD|ExperienceAR,sys_trust_intro|sys_trust8|sys_trust1|sys_trust7|sys_trust10|sys_trust9|sys_trust6|sys_trust11|sys_trust4|sys_trust5|sys_trust2|sys_trust12|sys_trust3,sym_trust_into|symb_trust1|symb_trust3|symb_trust4|symb_trust2|symb_trust5,sa_intro|sa2|ac2|sa6|sa4|sa1|sa5|sa3
2023-10-26 13:55:36,2023-10-26 15:04:37,0,100,4140,1,2023-10-26 15:04:38,R_1LCAO50eEemh4i6,anonymous,DE,1,1,1,IS25EN3,2,2,1,"3,4",4,1,"1,4",1,3,1,"1,2","1,4","3,4",7,1,-99,3,5,5,5,5,6,3,3,2,3,6,6,1,1,2,30,1,7,2,-99,1,vernetzte Leuchten,2,3,2,5,6,6,5,5,6,6,7,5,6,4,6,4,4,4,4,4,4,2,4,3,4,2,5,1,-99,2,Benutzerinnen Namen stimmen nicht überein,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,FL_26|Demographie,SymbolTrust|SystemTrust|SafetyAttitude,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know2|test_know7|test_know3|test_know5|test_know8|test_know10|test_know11|test_know6|test_know1|test_know4|test_know9,se_intro1|se_test1|se_test2|se_intro2|se9|se5|se10|se12|ac3|se11|se7|se6|se2|se8|se4|se1|se3,employ|gender|edu|age|ac1|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust2|sys_trust4|sys_trust12|sys_trust10|sys_trust5|sys_trust8|sys_trust1|sys_trust6|sys_trust7|sys_trust11|sys_trust3|sys_trust9,sym_trust_into|symb_trust2|symb_trust1|symb_trust4|symb_trust3|symb_trust5,sa_intro|sa5|sa6|sa1|sa4|ac2|sa3|sa2
2023-10-27 09:46:27,2023-10-27 10:54:14,0,100,4067,1,2023-10-27 10:54:15,R_2UY13EgaFCur8ZI,anonymous,DE,2,4,1,UK01IN8,3,3,"1,3","3,4",4,"1,3","1,2",2,"1,4","1,3","1,2,3","1,4","3,4",7,1,-99,6,7,7,6,7,6,5,4,4,5,7,4,1,1,2,25,1,6,4,-99,2,-99,2,3,2,5,6,4,4,3,4,5,6,6,6,3,5,5,6,5,5,6,2,3,3,2,3,3,5,1,-99,1,-99,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,FL_26|Demographie,SystemTrust|SafetyAttitude|SymbolTrust,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know5|test_know11|test_know6|test_know9|test_know3|test_know7|test_know1|test_know10|test_know4|test_know8|test_know2,se_intro1|se_test1|se_test2|se_intro2|se11|se1|se7|se12|se10|ac3|se9|se4|se2|se5|se8|se3|se6,ac1|age|edu|employ|gender|SHD|ExpertiseSMD|ExpertisePrivacyCS|ExperienceAR,sys_trust_intro|sys_trust9|sys_trust10|sys_trust8|sys_trust4|sys_trust1|sys_trust3|sys_trust6|sys_trust2|sys_trust12|sys_trust7|sys_trust11|sys_trust5,sym_trust_into|symb_trust2|symb_trust5|symb_trust3|symb_trust4|symb_trust1,sa_intro|sa4|sa1|sa6|sa5|sa2|ac2|sa3
2023-10-27 09:54:28,2023-10-27 11:45:32,0,100,6663,1,2023-10-27 11:45:32,R_2zjYmYd5d0xVBom,anonymous,DE,2,1,1,UL10EL1,2,2,"1,3","3,4",4,"1,3","1,2,4",1,"1,4",3,3,"1,4","3,4",6,1,-99,5,4,1,1,2,4,3,1,2,4,2,2,1,1,2,22,1,6,4,-99,2,-99,2,3,2,5,5,4,-99,5,6,7,7,5,5,4,4,2,5,3,3,2,2,3,3,1,2,1,5,1,-99,1,-99,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,Demographie|FL_26,SafetyAttitude|SystemTrust|SymbolTrust,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know11|test_know1|test_know9|test_know10|test_know4|test_know7|test_know3|test_know6|test_know5|test_know8|test_know2,se_intro1|se_test1|se_test2|se_intro2|se7|ac3|se9|se2|se3|se4|se5|se12|se6|se11|se8|se10|se1,employ|age|edu|gender|ac1|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust12|sys_trust5|sys_trust6|sys_trust9|sys_trust7|sys_trust11|sys_trust4|sys_trust8|sys_trust3|sys_trust10|sys_trust1|sys_trust2,sym_trust_into|symb_trust5|symb_trust1|symb_trust3|symb_trust4|symb_trust2,sa_intro|sa3|ac2|sa2|sa6|sa5|sa1|sa4
2023-10-27 12:47:55,2023-10-27 13:50:05,0,100,3729,1,2023-10-27 13:50:06,R_3p8Wj8VpV2GvyLl,anonymous,DE,2,2,1,IN20UM5,3,2,"1,2,3","3,4",5,"1,3,4","1,4",3,"2,4","1,3","2,3","1,4",3,7,6,-99,6,5,7,7,7,6,2,4,6,7,7,6,1,1,1,27,1,7,4,-99,2,-99,2,1,2,5,4,3,3,2,4,5,7,4,5,5,5,1,3,2,4,1,3,4,2,3,5,3,5,1,-99,1,-99,TestedKnowledge|PerceivedKnowledge|Self-Efficacy,Demographie|FL_26,SafetyAttitude|SymbolTrust|SystemTrust,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know10|test_know7|test_know1|test_know2|test_know6|test_know3|test_know4|test_know8|test_know11|test_know5|test_know9,se_intro1|se_test1|se_test2|se_intro2|se8|se9|se11|se1|se12|se4|se7|ac3|se3|se5|se10|se6|se2,age|edu|employ|ac1|gender|SHD|ExpertisePrivacyCS|ExpertiseSMD|ExperienceAR,sys_trust_intro|sys_trust7|sys_trust2|sys_trust12|sys_trust8|sys_trust1|sys_trust10|sys_trust9|sys_trust3|sys_trust11|sys_trust5|sys_trust6|sys_trust4,sym_trust_into|symb_trust4|symb_trust1|symb_trust2|symb_trust3|symb_trust5,sa_intro|sa5|sa4|sa1|sa2|sa6|sa3|ac2
2023-10-27 12:48:14,2023-10-27 14:04:16,0,100,4561,1,2023-10-27 14:04:16,R_27KIRpearkoeoea,anonymous,DE,2,5,1,NN22OD3,1,1,"1,3","3,4","2,5",1,"1,4",1,4,3,"2,3","1,2","3,4",7,2,-99,2,6,3,3,1,7,3,4,1,2,7,7,1,1,2,19,1,6,4,-99,2,-99,2,3,2,5,7,4,6,3,5,5,6,7,5,5,6,1,3,2,5,2,3,2,3,1,2,1,5,1,-99,1,-99,,,,Demographie|FL_17,SystemTrust|SymbolTrust|Self-Efficacy|PerceivedKnowledge|TestedKnowledge|SafetyAttitude,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know5|test_know1|test_know11|test_know2|test_know8|test_know9|test_know4|test_know7|test_know3|test_know10|test_know6,se_intro1|se_test1|se_test2|se_intro2|se1|ac3|se9|se8|se7|se2|se4|se5|se3|se6|se11|se10|se12,employ|age|gender|ac1|edu|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust12|sys_trust9|sys_trust3|sys_trust10|sys_trust7|sys_trust1|sys_trust6|sys_trust2|sys_trust8|sys_trust5|sys_trust4|sys_trust11,sym_trust_into|symb_trust2|symb_trust4|symb_trust3|symb_trust1|symb_trust5,sa_intro|sa3|ac2|sa5|sa1|sa4|sa2|sa6
2023-10-30 12:54:27,2023-10-30 14:02:11,0,100,4064,1,2023-10-30 14:02:12,R_3GeITRoNLRh7Vgk,anonymous,DE,2,2,1,ap20im9,4,3,"1,2,3","3,4",4,"1,3","1,2,4",1,"1,4","1,3","1,3","1,4","1,2,3,4",7,3,-99,6,3,4,4,2,2,2,7,2,1,4,4,1,1,4,28,1,6,4,-99,2,-99,2,3,2,1,2,1,1,2,2,1,1,1,1,1,2,2,3,2,3,2,3,4,4,3,4,3,5,1,-99,1,-99,TestedKnowledge|Self-Efficacy|PerceivedKnowledge,FL_26|Demographie,SafetyAttitude|SymbolTrust|SystemTrust,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know10|test_know5|test_know6|test_know2|test_know4|test_know1|test_know7|test_know11|test_know3|test_know9|test_know8,se_intro1|se_test1|se_test2|se_intro2|se4|se3|se2|se8|se1|se12|se5|se9|se7|se10|ac3|se6|se11,age|ac1|gender|employ|edu|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust1|sys_trust11|sys_trust10|sys_trust9|sys_trust5|sys_trust12|sys_trust2|sys_trust4|sys_trust8|sys_trust6|sys_trust7|sys_trust3,sym_trust_into|symb_trust4|symb_trust5|symb_trust2|symb_trust1|symb_trust3,sa_intro|sa1|sa2|sa3|sa4|sa6|sa5|ac2
2023-10-30 14:02:19,2023-10-30 15:22:51,0,100,4831,1,2023-10-30 15:22:51,R_10uPNh0onrRstQG,anonymous,DE,2,4,1,AN04EN9,2,2,"1,2,3","3,4",5,1,"1,2,4",1,1,3,"1,2,3","1,4","3,4",7,3,-99,5,6,7,3,3,2,3,5,6,2,6,4,1,1,1,23,1,7,4,-99,2,-99,2,3,2,4,2,3,3,2,2,6,6,5,5,3,3,4,4,4,5,4,4,3,3,4,4,2,5,1,-99,1,-99,PerceivedKnowledge|TestedKnowledge|Self-Efficacy,Demographie|FL_26,SystemTrust|SymbolTrust|SafetyAttitude,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know7|test_know1|test_know6|test_know4|test_know9|test_know8|test_know10|test_know11|test_know2|test_know5|test_know3,se_intro1|se_test1|se_test2|se_intro2|se8|se7|se9|se1|se12|se5|se6|ac3|se2|se3|se10|se4|se11,edu|age|ac1|employ|gender|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust6|sys_trust12|sys_trust1|sys_trust5|sys_trust3|sys_trust2|sys_trust8|sys_trust9|sys_trust7|sys_trust10|sys_trust11|sys_trust4,sym_trust_into|symb_trust3|symb_trust2|symb_trust4|symb_trust5|symb_trust1,sa_intro|sa3|sa1|sa2|sa4|sa6|ac2|sa5
2023-10-30 15:23:50,2023-10-30 16:40:42,0,100,4611,1,2023-10-30 16:40:42,R_1listVFMK9hk4a4,anonymous,DE,2,2,1,ON22NE8,2,1,"1,2,3","3,4","1,4","1,2,3","1,2,4","2,4","1,4",3,"1,2,3","1,4","3,4",7,2,-99,2,4,6,1,1,3,2,2,2,5,5,5,1,1,2,25,1,7,4,-99,2,-99,2,3,1,4,3,1,6,5,5,3,6,5,4,2,5,1,1,2,1,1,3,4,2,1,2,1,5,1,-99,1,-99,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,Demographie|FL_26,SafetyAttitude|SymbolTrust|SystemTrust,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know5|test_know10|test_know11|test_know8|test_know3|test_know4|test_know1|test_know2|test_know9|test_know7|test_know6,se_intro1|se_test1|se_test2|se_intro2|se3|se8|se11|se5|ac3|se9|se1|se7|se2|se4|se10|se6|se12,gender|employ|edu|age|ac1|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust11|sys_trust10|sys_trust4|sys_trust5|sys_trust7|sys_trust6|sys_trust8|sys_trust3|sys_trust12|sys_trust1|sys_trust9|sys_trust2,sym_trust_into|symb_trust1|symb_trust5|symb_trust2|symb_trust4|symb_trust3,sa_intro|sa4|sa3|sa2|sa5|sa6|ac2|sa1
2023-10-30 15:22:55,2023-10-30 16:47:26,0,100,5071,1,2023-10-30 16:47:27,R_2QPAyH0cEFixvaK,anonymous,DE,2,5,1,AS02TE1,3,3,"1,2,3","3,4",4,1,"1,2,4",1,"1,4","2,3","1,3","1,4","3,4",7,2,-99,6,5,7,3,5,7,6,6,6,5,6,7,1,1,1,22,1,6,4,-99,1,"Hausassistent, Vernetzte Leuchten, Haushaltsgeräte",2,3,1,5,6,4,6,2,6,6,7,5,5,5,4,1,3,2,2,1,4,4,4,4,4,3,5,1,-99,1,-99,,,,Demographie|FL_17,PerceivedKnowledge|TestedKnowledge|SymbolTrust|SystemTrust|Self-Efficacy|SafetyAttitude,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know6|test_know4|test_know3|test_know7|test_know8|test_know5|test_know11|test_know9|test_know10|test_know2|test_know1,se_intro1|se_test1|se_test2|se_intro2|se7|se11|se2|se8|se9|se5|se6|ac3|se10|se12|se4|se1|se3,ac1|edu|age|employ|gender|SHD|ExpertisePrivacyCS|ExperienceAR|ExpertiseSMD,sys_trust_intro|sys_trust9|sys_trust6|sys_trust7|sys_trust3|sys_trust4|sys_trust11|sys_trust2|sys_trust10|sys_trust5|sys_trust1|sys_trust8|sys_trust12,sym_trust_into|symb_trust2|symb_trust3|symb_trust1|symb_trust4|symb_trust5,sa_intro|ac2|sa1|sa5|sa3|sa6|sa4|sa2
2023-10-31 13:51:38,2023-10-31 14:44:19,0,100,3161,1,2023-10-31 14:44:20,R_2a9u9ENENlQ2FWq,anonymous,DE,2,4,1,ID01CH3,2,2,"1,2,3","3,4","2,5",1,"1,2,4",4,"1,4",3,"2,3","1,4","3,4",7,3,-99,6,5,3,7,4,7,2,4,2,7,5,1,1,1,1,29,1,6,4,-99,2,-99,2,3,2,2,4,2,3,4,1,7,6,3,1,4,1,1,2,1,2,1,2,4,2,3,2,3,5,1,-99,1,-99,PerceivedKnowledge|Self-Efficacy|TestedKnowledge,Demographie|FL_26,SystemTrust|SymbolTrust|SafetyAttitude,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know9|test_know5|test_know3|test_know2|test_know4|test_know11|test_know8|test_know1|test_know10|test_know7|test_know6,se_intro1|se_test1|se_test2|se_intro2|ac3|se8|se10|se1|se5|se12|se11|se3|se6|se2|se7|se9|se4,employ|gender|edu|ac1|age|SHD|ExperienceAR|ExpertisePrivacyCS|ExpertiseSMD,sys_trust_intro|sys_trust9|sys_trust3|sys_trust8|sys_trust10|sys_trust12|sys_trust7|sys_trust1|sys_trust4|sys_trust11|sys_trust6|sys_trust5|sys_trust2,sym_trust_into|symb_trust3|symb_trust1|symb_trust2|symb_trust4|symb_trust5,sa_intro|sa3|sa2|sa1|sa4|sa5|sa6|ac2
2023-10-31 14:45:42,2023-10-31 17:37:47,0,100,10325,1,2023-10-31 17:37:48,R_23gDDQInXVM3xdP,anonymous,DE,2,2,1,EN19EN4,2,2,"1,2,3",4,4,1,"1,2",1,"1,4","1,3","1,2,3","1,3,4",3,7,5,-99,3,5,7,3,3,4,4,3,3,4,3,5,1,1,1,19,1,6,4,-99,1,"Amazon Alexa, Heizungssteuerung, Steckdosen, automatische Rolläden mit Homematic IP",2,3,1,5,5,5,4,4,4,4,7,6,6,5,5,3,3,2,3,2,1,2,3,1,1,2,5,1,-99,1,-99,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,FL_26|Demographie,SystemTrust|SymbolTrust|SafetyAttitude,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know9|test_know2|test_know8|test_know1|test_know6|test_know10|test_know11|test_know3|test_know7|test_know4|test_know5,se_intro1|se_test1|se_test2|se_intro2|se2|se4|se6|se8|se9|ac3|se7|se12|se10|se3|se11|se1|se5,age|employ|gender|ac1|edu|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust3|sys_trust9|sys_trust12|sys_trust4|sys_trust6|sys_trust5|sys_trust1|sys_trust2|sys_trust7|sys_trust8|sys_trust11|sys_trust10,sym_trust_into|symb_trust1|symb_trust3|symb_trust2|symb_trust5|symb_trust4,sa_intro|sa3|sa6|sa5|ac2|sa2|sa4|sa1
2023-10-31 14:44:27,2023-10-31 17:38:05,0,100,10417,1,2023-10-31 17:38:05,R_3kO2KoTxcF4VODK,anonymous,DE,2,2,1,IS06rf4,2,2,"1,2,3","3,4",4,"1,3","1,2,4",1,"1,4","1,3","1,2,3","1,4","3,4",7,2,-99,2,4,6,3,2,2,2,2,1,3,6,6,1,1,2,19,1,6,4,-99,1,"Amazon Echo, Google Home, Staubsauger",1,3,2,2,6,5,3,1,5,4,7,7,5,5,6,3,5,4,2,3,2,2,2,1,4,1,5,1,-99,1,-99,Self-Efficacy|PerceivedKnowledge|TestedKnowledge,FL_26|Demographie,SystemTrust|SymbolTrust|SafetyAttitude,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know3|test_know7|test_know10|test_know9|test_know2|test_know1|test_know5|test_know6|test_know4|test_know11|test_know8,se_intro1|se_test1|se_test2|se_intro2|se3|se11|se4|se8|se10|ac3|se5|se12|se6|se9|se2|se7|se1,ac1|employ|edu|age|gender|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust4|sys_trust7|sys_trust5|sys_trust1|sys_trust2|sys_trust8|sys_trust9|sys_trust6|sys_trust10|sys_trust11|sys_trust3|sys_trust12,sym_trust_into|symb_trust5|symb_trust4|symb_trust1|symb_trust2|symb_trust3,sa_intro|sa2|sa6|sa1|sa4|ac2|sa5|sa3
2023-11-02 08:53:34,2023-11-02 09:55:06,0,100,3692,1,2023-11-02 09:55:07,R_vDeqpMtclSGoh3z,anonymous,DE,2,3,1,IA26EN2,3,3,"1,2,3","3,4",4,"1,3","1,2,4",1,"1,4",1,"1,2,3","1,4","3,4",7,2,-99,4,5,4,4,4,4,4,4,4,3,5,6,1,1,2,20,1,6,4,-99,2,-99,2,3,2,5,4,5,5,2,5,5,5,5,5,5,6,5,5,4,4,4,5,4,3,2,4,3,5,1,-99,1,-99,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,FL_26|Demographie,SymbolTrust|SafetyAttitude|SystemTrust,,,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know6|test_know3|test_know2|test_know1|test_know5|test_know7|test_know11|test_know8|test_know9|test_know4|test_know10,se_intro1|se_test1|se_test2|se_intro2|se5|se1|se6|se12|se3|se10|se2|se7|se4|se9|ac3|se11|se8,age|ac1|gender|edu|employ|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust3|sys_trust5|sys_trust1|sys_trust7|sys_trust6|sys_trust12|sys_trust2|sys_trust9|sys_trust11|sys_trust4|sys_trust10|sys_trust8,sym_trust_into|symb_trust1|symb_trust3|symb_trust5|symb_trust4|symb_trust2,sa_intro|sa6|sa1|sa3|sa2|sa5|sa4|ac2
2023-11-02 08:53:15,2023-11-02 09:55:39,0,100,3744,1,2023-11-02 09:55:39,R_1i3sYX9UcaQZ2WI,anonymous,DE,2,3,1,UI21EN3,2,2,"1,3","3,4",4,1,2,1,"1,2",1,3,4,"3,4",7,3,-99,3,2,2,2,2,4,4,6,3,3,5,6,1,1,2,30,1,6,4,-99,2,-99,2,3,2,3,4,2,3,2,3,5,4,3,4,3,4,4,4,4,4,2,3,4,3,2,1,3,5,1,-99,1,-99,Self-Efficacy|TestedKnowledge|PerceivedKnowledge,FL_26|Demographie,SystemTrust|SymbolTrust|SafetyAttitude,,,sr_know_intro|sr_know2|sr_know1,test_know_intro|test_know6|test_know4|test_know7|test_know9|test_know8|test_know11|test_know3|test_know1|test_know2|test_know5|test_know10,se_intro1|se_test1|se_test2|se_intro2|se8|ac3|se11|se6|se10|se12|se3|se4|se5|se7|se1|se9|se2,ac1|employ|age|gender|edu|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust4|sys_trust12|sys_trust9|sys_trust10|sys_trust6|sys_trust2|sys_trust1|sys_trust7|sys_trust3|sys_trust11|sys_trust8|sys_trust5,sym_trust_into|symb_trust1|symb_trust2|symb_trust4|symb_trust3|symb_trust5,sa_intro|sa1|sa4|ac2|sa2|sa6|sa3|sa5
2023-11-03 15:51:50,2023-11-03 16:59:58,0,100,4087,1,2023-11-03 16:59:59,R_3iUbAKCO8qhGG9b,anonymous,DE,3,5,1,EO25EN5,2,2,"1,2,3","3,4",4,"1,3","1,2,4",1,"1,4","1,3","1,2,3","1,4","3,4",7,7,-99,2,7,7,6,6,7,3,5,3,7,5,7,1,1,1,28,1,7,1,-99,1,Intelligente Steckdose,1,3,2,3,2,2,3,5,3,3,5,2,4,2,3,1,1,2,3,1,4,3,3,4,3,2,5,1,-99,2,Probedurchlauf Rayan,,,,Demographie|FL_17,SafetyAttitude|PerceivedKnowledge|Self-Efficacy|TestedKnowledge|SymbolTrust|SystemTrust,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know4|test_know10|test_know2|test_know5|test_know9|test_know7|test_know1|test_know3|test_know11|test_know6|test_know8,se_intro1|se_test1|se_test2|se_intro2|ac3|se1|se5|se10|se11|se12|se3|se8|se4|se9|se7|se2|se6,age|ac1|edu|employ|gender|SHD|ExpertiseSMD|ExperienceAR|ExpertisePrivacyCS,sys_trust_intro|sys_trust1|sys_trust2|sys_trust12|sys_trust11|sys_trust8|sys_trust9|sys_trust3|sys_trust5|sys_trust10|sys_trust6|sys_trust7|sys_trust4,sym_trust_into|symb_trust1|symb_trust5|symb_trust2|symb_trust3|symb_trust4,sa_intro|sa2|sa4|sa3|sa6|sa1|sa5|ac2
2023-11-06 12:55:09,2023-11-06 13:43:13,0,100,2883,1,2023-11-06 13:43:14,R_3NUlWNTila9ECDM,anonymous,DE,2,5,1,EN22EN9,3,3,"1,2,3","3,4","4,5",1,"1,2",1,1,3,"1,2,3","1,4",3,7,1,-99,3,5,4,1,2,5,2,3,2,4,3,3,1,1,2,23,1,6,4,-99,1,"Hausassistenten, intelligente Steckdose, intelligente Sicherheitskamera",1,3,2,5,6,5,6,6,5,7,7,5,6,4,6,6,5,5,4,6,2,3,4,4,2,4,5,1,-99,1,-99,,,,FL_17|Demographie,SafetyAttitude|Self-Efficacy|SymbolTrust|PerceivedKnowledge|TestedKnowledge|SystemTrust,sr_know_intro|sr_know1|sr_know2,test_know_intro|test_know10|test_know2|test_know4|test_know9|test_know1|test_know3|test_know5|test_know6|test_know8|test_know7|test_know11,se_intro1|se_test1|se_test2|se_intro2|se8|ac3|se7|se5|se3|se12|se9|se6|se1|se10|se11|se2|se4,ac1|age|employ|gender|edu|SHD|ExperienceAR|ExpertiseSMD|ExpertisePrivacyCS,sys_trust_intro|sys_trust12|sys_trust11|sys_trust5|sys_trust1|sys_trust4|sys_trust10|sys_trust8|sys_trust3|sys_trust9|sys_trust2|sys_trust6|sys_trust7,sym_trust_into|symb_trust4|symb_trust3|symb_trust5|symb_trust2|symb_trust1,sa_intro|sa1|ac2|sa6|sa4|sa5|sa2|sa3
